"","Genus","value","Type"
"1715","Ruminococcaceae NK4A214 group","NA","PC07578-MSA1003_Diff"
"1716","Ruminococcaceae UCG-002","NA","PC07578-MSA1003_Diff"
"1717","Ruminococcaceae UCG-003","NA","PC07578-MSA1003_Diff"
"1718","Ruminococcaceae UCG-004","NA","PC07578-MSA1003_Diff"
"1719","Ruminococcaceae UCG-005","NA","PC07578-MSA1003_Diff"
"1720","Ruminococcaceae UCG-013","NA","PC07578-MSA1003_Diff"
"1721","Ruminococcaceae UCG-014","NA","PC07578-MSA1003_Diff"
"1722","Ruminococcus 1","NA","PC07578-MSA1003_Diff"
"1723","Ruminococcus 2","NA","PC07578-MSA1003_Diff"
"1724","Sellimonas","NA","PC07578-MSA1003_Diff"
"1725","Serratia","NA","PC07578-MSA1003_Diff"
"1726","Succiniclasticum","NA","PC07578-MSA1003_Diff"
"1727","Tyzzerella","NA","PC07578-MSA1003_Diff"
"1728","Tyzzerella 3","NA","PC07578-MSA1003_Diff"
"1729","Acinetobacter","NA","PC07578-Seq.200_Diff"
"1730","Actinomyces","NA","PC07578-Seq.200_Diff"
"1731","Alistipes","NA","PC07578-Seq.200_Diff"
"1732","Anaerostipes","NA","PC07578-Seq.200_Diff"
"1733","Bacteroides","NA","PC07578-Seq.200_Diff"
"1734","Bifidobacterium","NA","PC07578-Seq.200_Diff"
"1735","Bilophila","NA","PC07578-Seq.200_Diff"
"1736","Clostridium","NA","PC07578-Seq.200_Diff"
"1737","Lachnoclostridium","NA","PC07578-Seq.200_Diff"
"1738","Collinsella","NA","PC07578-Seq.200_Diff"
"1739","Coprobacillus","NA","PC07578-Seq.200_Diff"
"1740","Cryptococcus",NA,"PC07578-Seq.200_Diff"
"1741","Deinococcus","NA","PC07578-Seq.200_Diff"
"1742","Enterococcus","-26.6794514027058","PC07578-Seq.200_Diff"
"1743","Fusobacterium","NA","PC07578-Seq.200_Diff"
"1744","Helicobacter","NA","PC07578-Seq.200_Diff"
"1745","Listeria","21.6875102319722","PC07578-Seq.200_Diff"
"1746","Neisseria","NA","PC07578-Seq.200_Diff"
"1747","Paenibacillus","NA","PC07578-Seq.200_Diff"
"1748","Parabacteroides","NA","PC07578-Seq.200_Diff"
"1749","Pediococcus","NA","PC07578-Seq.200_Diff"
"1750","Porphyromonadaceae","NA","PC07578-Seq.200_Diff"
"1751","Propionibacterium","NA","PC07578-Seq.200_Diff"
"1752","Pseudomonas","-52.6924785805814","PC07578-Seq.200_Diff"
"1753","Pyramidobacter","NA","PC07578-Seq.200_Diff"
"1754","Ralstonia","NA","PC07578-Seq.200_Diff"
"1755","Rhodobacter","NA","PC07578-Seq.200_Diff"
"1756","Saccharomyces",NA,"PC07578-Seq.200_Diff"
"1757","Salmonella",NA,"PC07578-Seq.200_Diff"
"1758","Streptococcus","NA","PC07578-Seq.200_Diff"
"1759","Subdoligranulum","NA","PC07578-Seq.200_Diff"
"1760","[Clostridium] innocuum group","NA","PC07578-Seq.200_Diff"
"1761","[Eubacterium] coprostanoligenes group","NA","PC07578-Seq.200_Diff"
"1762","[Eubacterium] eligens group","NA","PC07578-Seq.200_Diff"
"1763","[Eubacterium] hallii group","NA","PC07578-Seq.200_Diff"
"1764","[Eubacterium] rectale group","NA","PC07578-Seq.200_Diff"
"1765","[Eubacterium] ventriosum group","NA","PC07578-Seq.200_Diff"
"1766","[Eubacterium] xylanophilum group","NA","PC07578-Seq.200_Diff"
"1767","[Ruminococcus] gauvreauii group","NA","PC07578-Seq.200_Diff"
"1768","[Ruminococcus] torques group","NA","PC07578-Seq.200_Diff"
"1769","Adlercreutzia","NA","PC07578-Seq.200_Diff"
"1770","Akkermansia","NA","PC07578-Seq.200_Diff"
"1771","Ambiguous_taxa","NA","PC07578-Seq.200_Diff"
"1772","Anaerofilum","NA","PC07578-Seq.200_Diff"
"1773","Anaerotruncus","NA","PC07578-Seq.200_Diff"
"1774","Blautia","NA","PC07578-Seq.200_Diff"
"1775","Butyricicoccus","NA","PC07578-Seq.200_Diff"
"1776","Candidatus Stoquefichus","NA","PC07578-Seq.200_Diff"
"1777","Carnobacterium","NA","PC07578-Seq.200_Diff"
"1778","Christensenellaceae R-7 group","NA","PC07578-Seq.200_Diff"
"1779","Clostridium sensu stricto 1","NA","PC07578-Seq.200_Diff"
"1780","Coprococcus 1","NA","PC07578-Seq.200_Diff"
"1781","Coprococcus 2","NA","PC07578-Seq.200_Diff"
"1782","Coprococcus 3","NA","PC07578-Seq.200_Diff"
"1783","Defluviitaleaceae UCG-011","NA","PC07578-Seq.200_Diff"
"1784","Dialister","NA","PC07578-Seq.200_Diff"
"1785","Dorea","NA","PC07578-Seq.200_Diff"
"1786","Eisenbergiella","NA","PC07578-Seq.200_Diff"
"1787","Enterobacter","NA","PC07578-Seq.200_Diff"
"1788","Erwinia","NA","PC07578-Seq.200_Diff"
"1789","Erysipelatoclostridium","NA","PC07578-Seq.200_Diff"
"1790","Erysipelotrichaceae UCG-003","NA","PC07578-Seq.200_Diff"
"1791","Faecalibacterium","NA","PC07578-Seq.200_Diff"
"1792","Family XIII AD3011 group","NA","PC07578-Seq.200_Diff"
"1793","Flavonifractor","NA","PC07578-Seq.200_Diff"
"1794","Fusicatenibacter","NA","PC07578-Seq.200_Diff"
"1795","Gordonibacter","NA","PC07578-Seq.200_Diff"
"1796","Gossypium arboreum","NA","PC07578-Seq.200_Diff"
"1797","Holdemania","NA","PC07578-Seq.200_Diff"
"1798","Hungatella","NA","PC07578-Seq.200_Diff"
"1799","Intestinibacter","NA","PC07578-Seq.200_Diff"
"1800","Intestinimonas","NA","PC07578-Seq.200_Diff"
"1801","Kluyvera","NA","PC07578-Seq.200_Diff"
"1802","Lachnospira","NA","PC07578-Seq.200_Diff"
"1803","Lachnospiraceae FCS020 group","NA","PC07578-Seq.200_Diff"
"1804","Lachnospiraceae ND3007 group","NA","PC07578-Seq.200_Diff"
"1805","Lachnospiraceae NK4A136 group","NA","PC07578-Seq.200_Diff"
"1806","Lachnospiraceae UCG-001","NA","PC07578-Seq.200_Diff"
"1807","Lachnospiraceae UCG-004","NA","PC07578-Seq.200_Diff"
"1808","Lachnospiraceae UCG-008","NA","PC07578-Seq.200_Diff"
"1809","Lactonifactor","NA","PC07578-Seq.200_Diff"
"1810","Marvinbryantia","NA","PC07578-Seq.200_Diff"
"1811","Odoribacter","NA","PC07578-Seq.200_Diff"
"1812","Oryza sativa Indica Group (long-grained rice)","NA","PC07578-Seq.200_Diff"
"1813","Other","NA","PC07578-Seq.200_Diff"
"1814","Oxalobacter","NA","PC07578-Seq.200_Diff"
"1815","Parasutterella","NA","PC07578-Seq.200_Diff"
"1816","Phascolarctobacterium","NA","PC07578-Seq.200_Diff"
"1817","Porphyromonas","NA","PC07578-Seq.200_Diff"
"1818","Raoultella","NA","PC07578-Seq.200_Diff"
"1819","Roseburia","NA","PC07578-Seq.200_Diff"
"1820","Ruminiclostridium","NA","PC07578-Seq.200_Diff"
"1821","Ruminiclostridium 5","NA","PC07578-Seq.200_Diff"
"1822","Ruminiclostridium 9","NA","PC07578-Seq.200_Diff"
"1823","Ruminococcaceae NK4A214 group","NA","PC07578-Seq.200_Diff"
"1824","Ruminococcaceae UCG-002","NA","PC07578-Seq.200_Diff"
"1825","Ruminococcaceae UCG-003","NA","PC07578-Seq.200_Diff"
"1826","Ruminococcaceae UCG-004","NA","PC07578-Seq.200_Diff"
"1827","Ruminococcaceae UCG-005","NA","PC07578-Seq.200_Diff"
"1828","Ruminococcaceae UCG-013","NA","PC07578-Seq.200_Diff"
"1829","Ruminococcaceae UCG-014","NA","PC07578-Seq.200_Diff"
"1830","Ruminococcus 1","NA","PC07578-Seq.200_Diff"
"1831","Ruminococcus 2","NA","PC07578-Seq.200_Diff"
"1832","Sellimonas","NA","PC07578-Seq.200_Diff"
"1833","Serratia","NA","PC07578-Seq.200_Diff"
"1834","Succiniclasticum","NA","PC07578-Seq.200_Diff"
"1835","Tyzzerella","NA","PC07578-Seq.200_Diff"
"1836","Tyzzerella 3","NA","PC07578-Seq.200_Diff"
"1837","Acinetobacter","NA","PC07578-Seq.2000_Diff"
"1838","Actinomyces","NA","PC07578-Seq.2000_Diff"
"1839","Alistipes","NA","PC07578-Seq.2000_Diff"
"1840","Anaerostipes","NA","PC07578-Seq.2000_Diff"
"1841","Bacteroides","NA","PC07578-Seq.2000_Diff"
"1842","Bifidobacterium","NA","PC07578-Seq.2000_Diff"
"1843","Bilophila","NA","PC07578-Seq.2000_Diff"
"1844","Clostridium","NA","PC07578-Seq.2000_Diff"
"1845","Lachnoclostridium","NA","PC07578-Seq.2000_Diff"
"1846","Collinsella","NA","PC07578-Seq.2000_Diff"
"1847","Coprobacillus","NA","PC07578-Seq.2000_Diff"
"1848","Cryptococcus",NA,"PC07578-Seq.2000_Diff"
"1849","Deinococcus","NA","PC07578-Seq.2000_Diff"
"1850","Enterococcus","-11.1419189969513","PC07578-Seq.2000_Diff"
"1851","Fusobacterium","NA","PC07578-Seq.2000_Diff"
"1852","Helicobacter","NA","PC07578-Seq.2000_Diff"
"1853","Listeria","22.2020804863764","PC07578-Seq.2000_Diff"
"1854","Neisseria","NA","PC07578-Seq.2000_Diff"
"1855","Paenibacillus","NA","PC07578-Seq.2000_Diff"
"1856","Parabacteroides","NA","PC07578-Seq.2000_Diff"
"1857","Pediococcus","NA","PC07578-Seq.2000_Diff"
"1858","Porphyromonadaceae","NA","PC07578-Seq.2000_Diff"
"1859","Propionibacterium","NA","PC07578-Seq.2000_Diff"
"1860","Pseudomonas","-56.2887198622075","PC07578-Seq.2000_Diff"
"1861","Pyramidobacter","NA","PC07578-Seq.2000_Diff"
"1862","Ralstonia","NA","PC07578-Seq.2000_Diff"
"1863","Rhodobacter","NA","PC07578-Seq.2000_Diff"
"1864","Saccharomyces",NA,"PC07578-Seq.2000_Diff"
"1865","Salmonella",NA,"PC07578-Seq.2000_Diff"
"1866","Streptococcus","NA","PC07578-Seq.2000_Diff"
"1867","Subdoligranulum","NA","PC07578-Seq.2000_Diff"
"1868","[Clostridium] innocuum group","NA","PC07578-Seq.2000_Diff"
"1869","[Eubacterium] coprostanoligenes group","NA","PC07578-Seq.2000_Diff"
"1870","[Eubacterium] eligens group","NA","PC07578-Seq.2000_Diff"
"1871","[Eubacterium] hallii group","NA","PC07578-Seq.2000_Diff"
"1872","[Eubacterium] rectale group","NA","PC07578-Seq.2000_Diff"
"1873","[Eubacterium] ventriosum group","NA","PC07578-Seq.2000_Diff"
"1874","[Eubacterium] xylanophilum group","NA","PC07578-Seq.2000_Diff"
"1875","[Ruminococcus] gauvreauii group","NA","PC07578-Seq.2000_Diff"
"1876","[Ruminococcus] torques group","NA","PC07578-Seq.2000_Diff"
"1877","Adlercreutzia","NA","PC07578-Seq.2000_Diff"
"1878","Akkermansia","NA","PC07578-Seq.2000_Diff"
"1879","Ambiguous_taxa","NA","PC07578-Seq.2000_Diff"
"1880","Anaerofilum","NA","PC07578-Seq.2000_Diff"
"1881","Anaerotruncus","NA","PC07578-Seq.2000_Diff"
"1882","Blautia","NA","PC07578-Seq.2000_Diff"
"1883","Butyricicoccus","NA","PC07578-Seq.2000_Diff"
"1884","Candidatus Stoquefichus","NA","PC07578-Seq.2000_Diff"
"1885","Carnobacterium","NA","PC07578-Seq.2000_Diff"
"1886","Christensenellaceae R-7 group","NA","PC07578-Seq.2000_Diff"
"1887","Clostridium sensu stricto 1","NA","PC07578-Seq.2000_Diff"
"1888","Coprococcus 1","NA","PC07578-Seq.2000_Diff"
"1889","Coprococcus 2","NA","PC07578-Seq.2000_Diff"
"1890","Coprococcus 3","NA","PC07578-Seq.2000_Diff"
"1891","Defluviitaleaceae UCG-011","NA","PC07578-Seq.2000_Diff"
"1892","Dialister","NA","PC07578-Seq.2000_Diff"
"1893","Dorea","NA","PC07578-Seq.2000_Diff"
"1894","Eisenbergiella","NA","PC07578-Seq.2000_Diff"
"1895","Enterobacter","NA","PC07578-Seq.2000_Diff"
"1896","Erwinia","NA","PC07578-Seq.2000_Diff"
"1897","Erysipelatoclostridium","NA","PC07578-Seq.2000_Diff"
"1898","Erysipelotrichaceae UCG-003","NA","PC07578-Seq.2000_Diff"
"1899","Faecalibacterium","NA","PC07578-Seq.2000_Diff"
"1900","Family XIII AD3011 group","NA","PC07578-Seq.2000_Diff"
"1901","Flavonifractor","NA","PC07578-Seq.2000_Diff"
"1902","Fusicatenibacter","NA","PC07578-Seq.2000_Diff"
"1903","Gordonibacter","NA","PC07578-Seq.2000_Diff"
"1904","Gossypium arboreum","NA","PC07578-Seq.2000_Diff"
"1905","Holdemania","NA","PC07578-Seq.2000_Diff"
"1906","Hungatella","NA","PC07578-Seq.2000_Diff"
"1907","Intestinibacter","NA","PC07578-Seq.2000_Diff"
"1908","Intestinimonas","NA","PC07578-Seq.2000_Diff"
"1909","Kluyvera","NA","PC07578-Seq.2000_Diff"
"1910","Lachnospira","NA","PC07578-Seq.2000_Diff"
"1911","Lachnospiraceae FCS020 group","NA","PC07578-Seq.2000_Diff"
"1912","Lachnospiraceae ND3007 group","NA","PC07578-Seq.2000_Diff"
"1913","Lachnospiraceae NK4A136 group","NA","PC07578-Seq.2000_Diff"
"1914","Lachnospiraceae UCG-001","NA","PC07578-Seq.2000_Diff"
"1915","Lachnospiraceae UCG-004","NA","PC07578-Seq.2000_Diff"
"1916","Lachnospiraceae UCG-008","NA","PC07578-Seq.2000_Diff"
"1917","Lactonifactor","NA","PC07578-Seq.2000_Diff"
"1918","Marvinbryantia","NA","PC07578-Seq.2000_Diff"
"1919","Odoribacter","NA","PC07578-Seq.2000_Diff"
"1920","Oryza sativa Indica Group (long-grained rice)","NA","PC07578-Seq.2000_Diff"
"1921","Other","NA","PC07578-Seq.2000_Diff"
"1922","Oxalobacter","NA","PC07578-Seq.2000_Diff"
"1923","Parasutterella","NA","PC07578-Seq.2000_Diff"
"1924","Phascolarctobacterium","NA","PC07578-Seq.2000_Diff"
"1925","Porphyromonas","NA","PC07578-Seq.2000_Diff"
"1926","Raoultella","NA","PC07578-Seq.2000_Diff"
"1927","Roseburia","NA","PC07578-Seq.2000_Diff"
"1928","Ruminiclostridium","NA","PC07578-Seq.2000_Diff"
"1929","Ruminiclostridium 5","NA","PC07578-Seq.2000_Diff"
"1930","Ruminiclostridium 9","NA","PC07578-Seq.2000_Diff"
"1931","Ruminococcaceae NK4A214 group","NA","PC07578-Seq.2000_Diff"
"1932","Ruminococcaceae UCG-002","NA","PC07578-Seq.2000_Diff"
"1933","Ruminococcaceae UCG-003","NA","PC07578-Seq.2000_Diff"
"1934","Ruminococcaceae UCG-004","NA","PC07578-Seq.2000_Diff"
"1935","Ruminococcaceae UCG-005","NA","PC07578-Seq.2000_Diff"
"1936","Ruminococcaceae UCG-013","NA","PC07578-Seq.2000_Diff"
"1937","Ruminococcaceae UCG-014","NA","PC07578-Seq.2000_Diff"
"1938","Ruminococcus 1","NA","PC07578-Seq.2000_Diff"
"1939","Ruminococcus 2","NA","PC07578-Seq.2000_Diff"
"1940","Sellimonas","NA","PC07578-Seq.2000_Diff"
"1941","Serratia","NA","PC07578-Seq.2000_Diff"
"1942","Succiniclasticum","NA","PC07578-Seq.2000_Diff"
"1943","Tyzzerella","NA","PC07578-Seq.2000_Diff"
"1944","Tyzzerella 3","NA","PC07578-Seq.2000_Diff"
