"","Genus","value","Type"
"1717","Eubacterium coprostanoligenes group","NA","PC07578-MSA1003_Diff"
"1718","Eubacterium eligens group","NA","PC07578-MSA1003_Diff"
"1719","Eubacterium hallii group","NA","PC07578-MSA1003_Diff"
"1720","Eubacterium rectale group","NA","PC07578-MSA1003_Diff"
"1721","Eubacterium ventriosum group","NA","PC07578-MSA1003_Diff"
"1722","Eubacterium xylanophilum group","NA","PC07578-MSA1003_Diff"
"1723","Ruminococcus gauvreauii group","NA","PC07578-MSA1003_Diff"
"1724","Ruminococcus torques group","NA","PC07578-MSA1003_Diff"
"1725","Adlercreutzia","NA","PC07578-MSA1003_Diff"
"1726","Akkermansia","NA","PC07578-MSA1003_Diff"
"1727","Ambiguous_taxa","NA","PC07578-MSA1003_Diff"
"1728","Anaerofilum","NA","PC07578-MSA1003_Diff"
"1729","Anaerotruncus","NA","PC07578-MSA1003_Diff"
"1730","Blautia","NA","PC07578-MSA1003_Diff"
"1731","Butyricicoccus","NA","PC07578-MSA1003_Diff"
"1732","Candidatus Stoquefichus","NA","PC07578-MSA1003_Diff"
"1733","Carnobacterium","NA","PC07578-MSA1003_Diff"
"1734","Christensenellaceae R-7 group","NA","PC07578-MSA1003_Diff"
"1735","Clostridium sensu stricto 1","NA","PC07578-MSA1003_Diff"
"1736","Coprococcus 1","NA","PC07578-MSA1003_Diff"
"1737","Coprococcus 2","NA","PC07578-MSA1003_Diff"
"1738","Coprococcus 3","NA","PC07578-MSA1003_Diff"
"1739","Defluviitaleaceae UCG-011","NA","PC07578-MSA1003_Diff"
"1740","Dialister","NA","PC07578-MSA1003_Diff"
"1741","Dorea","NA","PC07578-MSA1003_Diff"
"1742","Eisenbergiella","NA","PC07578-MSA1003_Diff"
"1743","Enterobacter","NA","PC07578-MSA1003_Diff"
"1744","Erwinia","NA","PC07578-MSA1003_Diff"
"1745","Erysipelatoclostridium","NA","PC07578-MSA1003_Diff"
"1746","Erysipelotrichaceae UCG-003","NA","PC07578-MSA1003_Diff"
"1747","Faecalibacterium","NA","PC07578-MSA1003_Diff"
"1748","Family XIII AD3011 group","NA","PC07578-MSA1003_Diff"
"1749","Flavonifractor","NA","PC07578-MSA1003_Diff"
"1750","Fusicatenibacter","NA","PC07578-MSA1003_Diff"
"1751","Gordonibacter","NA","PC07578-MSA1003_Diff"
"1752","Gossypium arboreum","NA","PC07578-MSA1003_Diff"
"1753","Holdemania","NA","PC07578-MSA1003_Diff"
"1754","Hungatella","NA","PC07578-MSA1003_Diff"
"1755","Intestinibacter","NA","PC07578-MSA1003_Diff"
"1756","Intestinimonas","NA","PC07578-MSA1003_Diff"
"1757","Kluyvera","NA","PC07578-MSA1003_Diff"
"1758","Lachnospira","NA","PC07578-MSA1003_Diff"
"1759","Lachnospiraceae FCS020 group","NA","PC07578-MSA1003_Diff"
"1760","Lachnospiraceae ND3007 group","NA","PC07578-MSA1003_Diff"
"1761","Lachnospiraceae NK4A136 group","NA","PC07578-MSA1003_Diff"
"1762","Lachnospiraceae UCG-001","NA","PC07578-MSA1003_Diff"
"1763","Lachnospiraceae UCG-004","NA","PC07578-MSA1003_Diff"
"1764","Lachnospiraceae UCG-008","NA","PC07578-MSA1003_Diff"
"1765","Lactonifactor","NA","PC07578-MSA1003_Diff"
"1766","Marvinbryantia","NA","PC07578-MSA1003_Diff"
"1767","Odoribacter","NA","PC07578-MSA1003_Diff"
"1768","Oryza sativa Indica Group (long-grained rice)","NA","PC07578-MSA1003_Diff"
"1769","Other","NA","PC07578-MSA1003_Diff"
"1770","Oxalobacter","NA","PC07578-MSA1003_Diff"
"1771","Parasutterella","NA","PC07578-MSA1003_Diff"
"1772","Phascolarctobacterium","NA","PC07578-MSA1003_Diff"
"1773","Porphyromonas","NA","PC07578-MSA1003_Diff"
"1774","Raoultella","NA","PC07578-MSA1003_Diff"
"1775","Roseburia","NA","PC07578-MSA1003_Diff"
"1776","Ruminiclostridium","NA","PC07578-MSA1003_Diff"
"1777","Ruminiclostridium 5","NA","PC07578-MSA1003_Diff"
"1778","Ruminiclostridium 9","NA","PC07578-MSA1003_Diff"
"1779","Ruminococcaceae NK4A214 group","NA","PC07578-MSA1003_Diff"
"1780","Ruminococcaceae UCG-002","NA","PC07578-MSA1003_Diff"
"1781","Ruminococcaceae UCG-003","NA","PC07578-MSA1003_Diff"
"1782","Ruminococcaceae UCG-004","NA","PC07578-MSA1003_Diff"
"1783","Ruminococcaceae UCG-005","NA","PC07578-MSA1003_Diff"
"1784","Ruminococcaceae UCG-013","NA","PC07578-MSA1003_Diff"
"1785","Ruminococcaceae UCG-014","NA","PC07578-MSA1003_Diff"
"1786","Ruminococcus 1","NA","PC07578-MSA1003_Diff"
"1787","Ruminococcus 2","NA","PC07578-MSA1003_Diff"
"1788","Sellimonas","NA","PC07578-MSA1003_Diff"
"1789","Serratia","NA","PC07578-MSA1003_Diff"
"1790","Succiniclasticum","NA","PC07578-MSA1003_Diff"
"1791","Tyzzerella","NA","PC07578-MSA1003_Diff"
"1792","Tyzzerella 3","NA","PC07578-MSA1003_Diff"
"1793","Acinetobacter","NA","PC07578-Seq.200_Diff"
"1794","Actinomyces","NA","PC07578-Seq.200_Diff"
"1795","Alistipes","NA","PC07578-Seq.200_Diff"
"1796","Anaerostipes","NA","PC07578-Seq.200_Diff"
"1797","Bacillus","48.6901625700552","PC07578-Seq.200_Diff"
"1798","Bacteroides","NA","PC07578-Seq.200_Diff"
"1799","Bifidobacterium","NA","PC07578-Seq.200_Diff"
"1800","Bilophila","NA","PC07578-Seq.200_Diff"
"1801","Clostridium","NA","PC07578-Seq.200_Diff"
"1802","Lachnoclostridium","NA","PC07578-Seq.200_Diff"
"1803","Collinsella","NA","PC07578-Seq.200_Diff"
"1804","Coprobacillus","NA","PC07578-Seq.200_Diff"
"1805","Cryptococcus",NA,"PC07578-Seq.200_Diff"
"1806","Deinococcus","NA","PC07578-Seq.200_Diff"
"1807","Enterococcus","-26.6794514027058","PC07578-Seq.200_Diff"
"1808","Escherichia-Shigella","-45.8733275097509","PC07578-Seq.200_Diff"
"1809","Fusobacterium","NA","PC07578-Seq.200_Diff"
"1810","Helicobacter","NA","PC07578-Seq.200_Diff"
"1811","Lactobacillus","-32.9435100231806","PC07578-Seq.200_Diff"
"1812","Listeria","21.6875102319722","PC07578-Seq.200_Diff"
"1813","Neisseria","NA","PC07578-Seq.200_Diff"
"1814","Paenibacillus","NA","PC07578-Seq.200_Diff"
"1815","Parabacteroides","NA","PC07578-Seq.200_Diff"
"1816","Pediococcus","NA","PC07578-Seq.200_Diff"
"1817","Porphyromonadaceae","NA","PC07578-Seq.200_Diff"
"1818","Propionibacterium","NA","PC07578-Seq.200_Diff"
"1819","Pseudomonas","-52.6924785805814","PC07578-Seq.200_Diff"
"1820","Pyramidobacter","NA","PC07578-Seq.200_Diff"
"1821","Ralstonia","NA","PC07578-Seq.200_Diff"
"1822","Rhodobacter","NA","PC07578-Seq.200_Diff"
"1823","Saccharomyces",NA,"PC07578-Seq.200_Diff"
"1824","Salmonella",NA,"PC07578-Seq.200_Diff"
"1825","Staphylococcus","79.3873464656646","PC07578-Seq.200_Diff"
"1826","Streptococcus","NA","PC07578-Seq.200_Diff"
"1827","Subdoligranulum","NA","PC07578-Seq.200_Diff"
"1828","Clostridium innocuum group","NA","PC07578-Seq.200_Diff"
"1829","Eubacterium coprostanoligenes group","NA","PC07578-Seq.200_Diff"
"1830","Eubacterium eligens group","NA","PC07578-Seq.200_Diff"
"1831","Eubacterium hallii group","NA","PC07578-Seq.200_Diff"
"1832","Eubacterium rectale group","NA","PC07578-Seq.200_Diff"
"1833","Eubacterium ventriosum group","NA","PC07578-Seq.200_Diff"
"1834","Eubacterium xylanophilum group","NA","PC07578-Seq.200_Diff"
"1835","Ruminococcus gauvreauii group","NA","PC07578-Seq.200_Diff"
"1836","Ruminococcus torques group","NA","PC07578-Seq.200_Diff"
"1837","Adlercreutzia","NA","PC07578-Seq.200_Diff"
"1838","Akkermansia","NA","PC07578-Seq.200_Diff"
"1839","Ambiguous_taxa","NA","PC07578-Seq.200_Diff"
"1840","Anaerofilum","NA","PC07578-Seq.200_Diff"
"1841","Anaerotruncus","NA","PC07578-Seq.200_Diff"
"1842","Blautia","NA","PC07578-Seq.200_Diff"
"1843","Butyricicoccus","NA","PC07578-Seq.200_Diff"
"1844","Candidatus Stoquefichus","NA","PC07578-Seq.200_Diff"
"1845","Carnobacterium","NA","PC07578-Seq.200_Diff"
"1846","Christensenellaceae R-7 group","NA","PC07578-Seq.200_Diff"
"1847","Clostridium sensu stricto 1","NA","PC07578-Seq.200_Diff"
"1848","Coprococcus 1","NA","PC07578-Seq.200_Diff"
"1849","Coprococcus 2","NA","PC07578-Seq.200_Diff"
"1850","Coprococcus 3","NA","PC07578-Seq.200_Diff"
"1851","Defluviitaleaceae UCG-011","NA","PC07578-Seq.200_Diff"
"1852","Dialister","NA","PC07578-Seq.200_Diff"
"1853","Dorea","NA","PC07578-Seq.200_Diff"
"1854","Eisenbergiella","NA","PC07578-Seq.200_Diff"
"1855","Enterobacter","NA","PC07578-Seq.200_Diff"
"1856","Erwinia","NA","PC07578-Seq.200_Diff"
"1857","Erysipelatoclostridium","NA","PC07578-Seq.200_Diff"
"1858","Erysipelotrichaceae UCG-003","NA","PC07578-Seq.200_Diff"
"1859","Faecalibacterium","NA","PC07578-Seq.200_Diff"
"1860","Family XIII AD3011 group","NA","PC07578-Seq.200_Diff"
"1861","Flavonifractor","NA","PC07578-Seq.200_Diff"
"1862","Fusicatenibacter","NA","PC07578-Seq.200_Diff"
"1863","Gordonibacter","NA","PC07578-Seq.200_Diff"
"1864","Gossypium arboreum","NA","PC07578-Seq.200_Diff"
"1865","Holdemania","NA","PC07578-Seq.200_Diff"
"1866","Hungatella","NA","PC07578-Seq.200_Diff"
"1867","Intestinibacter","NA","PC07578-Seq.200_Diff"
"1868","Intestinimonas","NA","PC07578-Seq.200_Diff"
"1869","Kluyvera","NA","PC07578-Seq.200_Diff"
"1870","Lachnospira","NA","PC07578-Seq.200_Diff"
"1871","Lachnospiraceae FCS020 group","NA","PC07578-Seq.200_Diff"
"1872","Lachnospiraceae ND3007 group","NA","PC07578-Seq.200_Diff"
"1873","Lachnospiraceae NK4A136 group","NA","PC07578-Seq.200_Diff"
"1874","Lachnospiraceae UCG-001","NA","PC07578-Seq.200_Diff"
"1875","Lachnospiraceae UCG-004","NA","PC07578-Seq.200_Diff"
"1876","Lachnospiraceae UCG-008","NA","PC07578-Seq.200_Diff"
"1877","Lactonifactor","NA","PC07578-Seq.200_Diff"
"1878","Marvinbryantia","NA","PC07578-Seq.200_Diff"
"1879","Odoribacter","NA","PC07578-Seq.200_Diff"
"1880","Oryza sativa Indica Group (long-grained rice)","NA","PC07578-Seq.200_Diff"
"1881","Other","NA","PC07578-Seq.200_Diff"
"1882","Oxalobacter","NA","PC07578-Seq.200_Diff"
"1883","Parasutterella","NA","PC07578-Seq.200_Diff"
"1884","Phascolarctobacterium","NA","PC07578-Seq.200_Diff"
"1885","Porphyromonas","NA","PC07578-Seq.200_Diff"
"1886","Raoultella","NA","PC07578-Seq.200_Diff"
"1887","Roseburia","NA","PC07578-Seq.200_Diff"
"1888","Ruminiclostridium","NA","PC07578-Seq.200_Diff"
"1889","Ruminiclostridium 5","NA","PC07578-Seq.200_Diff"
"1890","Ruminiclostridium 9","NA","PC07578-Seq.200_Diff"
"1891","Ruminococcaceae NK4A214 group","NA","PC07578-Seq.200_Diff"
"1892","Ruminococcaceae UCG-002","NA","PC07578-Seq.200_Diff"
"1893","Ruminococcaceae UCG-003","NA","PC07578-Seq.200_Diff"
"1894","Ruminococcaceae UCG-004","NA","PC07578-Seq.200_Diff"
"1895","Ruminococcaceae UCG-005","NA","PC07578-Seq.200_Diff"
"1896","Ruminococcaceae UCG-013","NA","PC07578-Seq.200_Diff"
"1897","Ruminococcaceae UCG-014","NA","PC07578-Seq.200_Diff"
"1898","Ruminococcus 1","NA","PC07578-Seq.200_Diff"
"1899","Ruminococcus 2","NA","PC07578-Seq.200_Diff"
"1900","Sellimonas","NA","PC07578-Seq.200_Diff"
"1901","Serratia","NA","PC07578-Seq.200_Diff"
"1902","Succiniclasticum","NA","PC07578-Seq.200_Diff"
"1903","Tyzzerella","NA","PC07578-Seq.200_Diff"
"1904","Tyzzerella 3","NA","PC07578-Seq.200_Diff"
"1905","Acinetobacter","NA","PC07578-Seq.2000_Diff"
"1906","Actinomyces","NA","PC07578-Seq.2000_Diff"
"1907","Alistipes","NA","PC07578-Seq.2000_Diff"
"1908","Anaerostipes","NA","PC07578-Seq.2000_Diff"
"1909","Bacillus","44.7467770640373","PC07578-Seq.2000_Diff"
"1910","Bacteroides","NA","PC07578-Seq.2000_Diff"
"1911","Bifidobacterium","NA","PC07578-Seq.2000_Diff"
"1912","Bilophila","NA","PC07578-Seq.2000_Diff"
"1913","Clostridium","NA","PC07578-Seq.2000_Diff"
"1914","Lachnoclostridium","NA","PC07578-Seq.2000_Diff"
"1915","Collinsella","NA","PC07578-Seq.2000_Diff"
"1916","Coprobacillus","NA","PC07578-Seq.2000_Diff"
"1917","Cryptococcus",NA,"PC07578-Seq.2000_Diff"
"1918","Deinococcus","NA","PC07578-Seq.2000_Diff"
"1919","Enterococcus","-11.1419189969513","PC07578-Seq.2000_Diff"
"1920","Escherichia-Shigella","-55.7509571064372","PC07578-Seq.2000_Diff"
"1921","Fusobacterium","NA","PC07578-Seq.2000_Diff"
"1922","Helicobacter","NA","PC07578-Seq.2000_Diff"
"1923","Lactobacillus","-6.34673843322085","PC07578-Seq.2000_Diff"
"1924","Listeria","22.2020804863764","PC07578-Seq.2000_Diff"
"1925","Neisseria","NA","PC07578-Seq.2000_Diff"
"1926","Paenibacillus","NA","PC07578-Seq.2000_Diff"
"1927","Parabacteroides","NA","PC07578-Seq.2000_Diff"
"1928","Pediococcus","NA","PC07578-Seq.2000_Diff"
"1929","Porphyromonadaceae","NA","PC07578-Seq.2000_Diff"
"1930","Propionibacterium","NA","PC07578-Seq.2000_Diff"
"1931","Pseudomonas","-56.2887198622075","PC07578-Seq.2000_Diff"
"1932","Pyramidobacter","NA","PC07578-Seq.2000_Diff"
"1933","Ralstonia","NA","PC07578-Seq.2000_Diff"
"1934","Rhodobacter","NA","PC07578-Seq.2000_Diff"
"1935","Saccharomyces",NA,"PC07578-Seq.2000_Diff"
"1936","Salmonella",NA,"PC07578-Seq.2000_Diff"
"1937","Staphylococcus","71.8256922261719","PC07578-Seq.2000_Diff"
"1938","Streptococcus","NA","PC07578-Seq.2000_Diff"
"1939","Subdoligranulum","NA","PC07578-Seq.2000_Diff"
"1940","Clostridium innocuum group","NA","PC07578-Seq.2000_Diff"
"1941","Eubacterium coprostanoligenes group","NA","PC07578-Seq.2000_Diff"
"1942","Eubacterium eligens group","NA","PC07578-Seq.2000_Diff"
"1943","Eubacterium hallii group","NA","PC07578-Seq.2000_Diff"
"1944","Eubacterium rectale group","NA","PC07578-Seq.2000_Diff"
"1945","Eubacterium ventriosum group","NA","PC07578-Seq.2000_Diff"
"1946","Eubacterium xylanophilum group","NA","PC07578-Seq.2000_Diff"
"1947","Ruminococcus gauvreauii group","NA","PC07578-Seq.2000_Diff"
"1948","Ruminococcus torques group","NA","PC07578-Seq.2000_Diff"
"1949","Adlercreutzia","NA","PC07578-Seq.2000_Diff"
"1950","Akkermansia","NA","PC07578-Seq.2000_Diff"
"1951","Ambiguous_taxa","NA","PC07578-Seq.2000_Diff"
"1952","Anaerofilum","NA","PC07578-Seq.2000_Diff"
"1953","Anaerotruncus","NA","PC07578-Seq.2000_Diff"
"1954","Blautia","NA","PC07578-Seq.2000_Diff"
"1955","Butyricicoccus","NA","PC07578-Seq.2000_Diff"
"1956","Candidatus Stoquefichus","NA","PC07578-Seq.2000_Diff"
"1957","Carnobacterium","NA","PC07578-Seq.2000_Diff"
"1958","Christensenellaceae R-7 group","NA","PC07578-Seq.2000_Diff"
"1959","Clostridium sensu stricto 1","NA","PC07578-Seq.2000_Diff"
"1960","Coprococcus 1","NA","PC07578-Seq.2000_Diff"
"1961","Coprococcus 2","NA","PC07578-Seq.2000_Diff"
"1962","Coprococcus 3","NA","PC07578-Seq.2000_Diff"
"1963","Defluviitaleaceae UCG-011","NA","PC07578-Seq.2000_Diff"
"1964","Dialister","NA","PC07578-Seq.2000_Diff"
"1965","Dorea","NA","PC07578-Seq.2000_Diff"
"1966","Eisenbergiella","NA","PC07578-Seq.2000_Diff"
"1967","Enterobacter","NA","PC07578-Seq.2000_Diff"
"1968","Erwinia","NA","PC07578-Seq.2000_Diff"
"1969","Erysipelatoclostridium","NA","PC07578-Seq.2000_Diff"
"1970","Erysipelotrichaceae UCG-003","NA","PC07578-Seq.2000_Diff"
"1971","Faecalibacterium","NA","PC07578-Seq.2000_Diff"
"1972","Family XIII AD3011 group","NA","PC07578-Seq.2000_Diff"
"1973","Flavonifractor","NA","PC07578-Seq.2000_Diff"
"1974","Fusicatenibacter","NA","PC07578-Seq.2000_Diff"
"1975","Gordonibacter","NA","PC07578-Seq.2000_Diff"
"1976","Gossypium arboreum","NA","PC07578-Seq.2000_Diff"
"1977","Holdemania","NA","PC07578-Seq.2000_Diff"
"1978","Hungatella","NA","PC07578-Seq.2000_Diff"
"1979","Intestinibacter","NA","PC07578-Seq.2000_Diff"
"1980","Intestinimonas","NA","PC07578-Seq.2000_Diff"
"1981","Kluyvera","NA","PC07578-Seq.2000_Diff"
"1982","Lachnospira","NA","PC07578-Seq.2000_Diff"
"1983","Lachnospiraceae FCS020 group","NA","PC07578-Seq.2000_Diff"
"1984","Lachnospiraceae ND3007 group","NA","PC07578-Seq.2000_Diff"
"1985","Lachnospiraceae NK4A136 group","NA","PC07578-Seq.2000_Diff"
"1986","Lachnospiraceae UCG-001","NA","PC07578-Seq.2000_Diff"
"1987","Lachnospiraceae UCG-004","NA","PC07578-Seq.2000_Diff"
"1988","Lachnospiraceae UCG-008","NA","PC07578-Seq.2000_Diff"
"1989","Lactonifactor","NA","PC07578-Seq.2000_Diff"
"1990","Marvinbryantia","NA","PC07578-Seq.2000_Diff"
"1991","Odoribacter","NA","PC07578-Seq.2000_Diff"
"1992","Oryza sativa Indica Group (long-grained rice)","NA","PC07578-Seq.2000_Diff"
"1993","Other","NA","PC07578-Seq.2000_Diff"
"1994","Oxalobacter","NA","PC07578-Seq.2000_Diff"
"1995","Parasutterella","NA","PC07578-Seq.2000_Diff"
"1996","Phascolarctobacterium","NA","PC07578-Seq.2000_Diff"
"1997","Porphyromonas","NA","PC07578-Seq.2000_Diff"
"1998","Raoultella","NA","PC07578-Seq.2000_Diff"
"1999","Roseburia","NA","PC07578-Seq.2000_Diff"
"2000","Ruminiclostridium","NA","PC07578-Seq.2000_Diff"
"2001","Ruminiclostridium 5","NA","PC07578-Seq.2000_Diff"
"2002","Ruminiclostridium 9","NA","PC07578-Seq.2000_Diff"
"2003","Ruminococcaceae NK4A214 group","NA","PC07578-Seq.2000_Diff"
"2004","Ruminococcaceae UCG-002","NA","PC07578-Seq.2000_Diff"
"2005","Ruminococcaceae UCG-003","NA","PC07578-Seq.2000_Diff"
"2006","Ruminococcaceae UCG-004","NA","PC07578-Seq.2000_Diff"
"2007","Ruminococcaceae UCG-005","NA","PC07578-Seq.2000_Diff"
"2008","Ruminococcaceae UCG-013","NA","PC07578-Seq.2000_Diff"
"2009","Ruminococcaceae UCG-014","NA","PC07578-Seq.2000_Diff"
"2010","Ruminococcus 1","NA","PC07578-Seq.2000_Diff"
"2011","Ruminococcus 2","NA","PC07578-Seq.2000_Diff"
"2012","Sellimonas","NA","PC07578-Seq.2000_Diff"
"2013","Serratia","NA","PC07578-Seq.2000_Diff"
"2014","Succiniclasticum","NA","PC07578-Seq.2000_Diff"
"2015","Tyzzerella","NA","PC07578-Seq.2000_Diff"
"2016","Tyzzerella 3","NA","PC07578-Seq.2000_Diff"
